datetime,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
2021-05-26 03:16:01.733079,104.0,Afghanistan,"67,743",+840,"2,855 ",+19,"56,518",+223,"8,370","1,124","1,706",72,"452,592","11,397","39,710,603 ",Asia,586,"13,909",88.0,21,0.5,211
2021-05-26 03:16:01.733079,105.0,Singapore,"61,890",+30,32 ,,"61,329",+13,529,2,"10,505",5,"11,470,986","1,947,010","5,891,591 ",Asia,95,"184,112",1.0,5,,90
2021-05-26 03:16:01.733079,106.0,Maldives,"58,345","+1,004",144 ,+5,"34,159","+1,023","24,042",90,"106,265",262,"841,522","1,532,679","549,053 ",Asia,9,"3,813",1.0,"1,829",9.0,"43,788"
2021-05-26 03:16:01.733079,107.0,Mongolia,"53,734",+634,255 ,+2,"47,356",+608,"6,123",99,"16,158",77,"2,895,638","870,738","3,325,497 ",Asia,62,"13,041",1.0,191,0.6,"1,841"
2021-05-26 03:16:01.733079,108.0,Namibia,"53,432",+225,779 ,+5,"49,550",+190,"3,103",51,"20,694",302,"424,020","164,220","2,582,025 ",Africa,48,"3,315",6.0,87,2.0,"1,202"
2021-05-26 03:16:01.733079,109.0,Botswana,"52,865",,809 ,,"49,641",,"2,415",1,"22,082",338,"1,130,899","472,384","2,394,027 ",Africa,45,"2,959",2.0,,,"1,009"
2021-05-26 03:16:01.733079,110.0,Jamaica,"48,081",+27,931 ,+6,"24,226",+121,"22,924",15,"16,174",313,"369,226","124,203","2,972,766 ",North America,62,"3,193",8.0,9,2.0,"7,711"
2021-05-26 03:16:01.733079,111.0,Ivory Coast,"47,036",+3,298 ,,"46,476",+34,262,,"1,745",11,"619,741","22,987","26,960,656 ",Africa,573,"90,472",44.0,0.1,,10
2021-05-26 03:16:01.733079,112.0,Uganda,"44,074",+155,358 ,+1,"43,401",,315,24,937,8,"1,084,760","23,067","47,025,894 ",Africa,"1,067","131,357",43.0,3,0.02,7
2021-05-26 03:16:01.733079,113.0,Senegal,"41,158",+16,"1,134 ",+2,"39,834",+35,190,8,"2,402",66,"509,732","29,744","17,137,112 ",Africa,416,"15,112",34.0,0.9,0.1,11
2021-05-26 03:16:01.733079,114.0,Madagascar,"40,999",+45,810 ,+4,"39,523",+113,666,214,"1,447",29,"200,205","7,068","28,325,507 ",Africa,691,"34,970",141.0,2,0.1,24
2021-05-26 03:16:01.733079,115.0,Zimbabwe,"38,706",+10,"1,587 ",+1,"36,517",+46,602,1,"2,571",105,"463,501","30,784","15,056,492 ",Africa,389,"9,487",32.0,0.7,0.07,40
2021-05-26 03:16:01.733079,116.0,Sudan,"35,289",+46,"2,600 ",,"27,949",,"4,740",,788,58,"232,965","5,204","44,762,511 ",Africa,"1,268","17,216",192.0,1,,106
2021-05-26 03:16:01.733079,117.0,Malawi,"34,295",+2,"1,154 ",,"32,543",+26,598,10,"1,752",59,"243,795","12,457","19,570,518 ",Africa,571,"16,959",80.0,0.1,,31
2021-05-26 03:16:01.733079,118.0,Angola,"32,933",+310,735 ,+4,"27,204",+117,"4,994",13,975,22,"555,512","16,447","33,775,788 ",Africa,"1,026","45,953",61.0,9,0.1,148
2021-05-26 03:16:01.733079,119.0,DRC,"31,172",+120,780 ,+1,"27,624",+10,"2,768",,339,8,"158,451","1,723","91,984,297 ",Africa,"2,951","117,929",581.0,1,0.01,30
2021-05-26 03:16:01.733079,120.0,Malta,"30,509",+3,418 ,+1,"30,022",+5,69,,"68,931",944,"914,069","2,065,231","442,599 ",Europe,15,"1,059",0.0,7,2.0,156
2021-05-26 03:16:01.733079,121.0,Australia,"30,030",+11,910 ,,"29,037",+37,83,1,"1,166",35,"17,905,982","694,978","25,764,830 ",Australia/Oceania,858,"28,313",1.0,0.4,,3
2021-05-26 03:16:01.733079,122.0,Cabo Verde,"29,549",+138,259 ,+1,"27,398",+209,"1,892",23,"52,635",461,"160,181","285,326","561,396 ",Africa,19,"2,168",4.0,246,2.0,"3,370"
2021-05-26 03:16:01.733079,123.0,Rwanda,"26,780",+50,349 ,,"25,283",+139,"1,148",3,"2,023",26,"1,414,886","106,877","13,238,475 ",Africa,494,"37,933",9.0,4,,87
2021-05-26 03:16:01.733079,124.0,Cambodia,"26,329",+568,183 ,+4,"19,022",+663,"7,124",,"1,556",11,"1,118,978","66,110","16,926,019 ",Asia,643,"92,492",15.0,34,0.2,421
2021-05-26 03:16:01.733079,125.0,Réunion,"24,901","+1,335",189 ,+13,"22,796","+1,087","1,916",35,"27,636",210,"102,720","114,001","901,041 ",Africa,36,"4,767",9.0,"1,482",14.0,"2,126"
2021-05-26 03:16:01.733079,126.0,Syria,"24,252",+65,"1,745 ",+5,"21,569",+9,938,,"1,356",98,"103,566","5,792","17,879,759 ",Asia,737,"10,246",173.0,4,0.3,52
2021-05-26 03:16:01.733079,127.0,Gabon,"24,191",+84,149 ,+2,"21,265",+289,"2,777",22,"10,645",66,"792,428","348,691","2,272,577 ",Africa,94,"15,252",3.0,37,0.9,"1,222"
2021-05-26 03:16:01.733079,128.0,French Guiana,"23,172",+71,114 ,+1,"9,995",,"13,063",26,"75,829",373,"249,606","816,822","305,582 ",South America,13,"2,681",1.0,232,3.0,"42,748"
2021-05-26 03:16:01.733079,129.0,Guinea,"23,060",+8,160 ,+1,"20,761",+21,"2,139",24,"1,714",12,"448,736","33,363","13,450,136 ",Africa,583,"84,063",30.0,0.6,0.07,159
2021-05-26 03:16:01.733079,130.0,Trinidad and Tobago,"20,879",+612,408 ,+18,"12,027",+300,"8,444",22,"14,876",291,"173,912","123,908","1,403,556 ",North America,67,"3,440",8.0,436,13.0,"6,016"
2021-05-26 03:16:01.733079,131.0,Mayotte,"20,176",,171 ,,"2,964",,"17,041",6,"72,397",614,"176,919","634,835","278,685 ",Africa,14,"1,630",2.0,,,"61,148"
2021-05-26 03:16:01.733079,132.0,Mauritania,"19,251",+56,460 ,,"18,320",+18,471,14,"4,046",97,"260,677","54,781","4,758,567 ",Africa,247,"10,345",18.0,12,,99
2021-05-26 03:16:01.733079,133.0,French Polynesia,"18,844",,141 ,,"18,677",,26,1,"66,736",499,"26,355","93,337","282,365 ",Australia/Oceania,15,"2,003",11.0,,,92
2021-05-26 03:16:01.733079,134.0,Eswatini,"18,570",+13,672 ,,"17,854",+9,44,3,"15,859",574,"205,891","175,836","1,170,925 ",Africa,63,"1,742",6.0,11,,38
2021-05-26 03:16:01.733079,135.0,Guadeloupe,"16,530",,221 ,,"2,250",,"14,059",29,"41,306",552,"201,479","503,465","400,185 ",North America,24,"1,811",2.0,,,"35,131"
2021-05-26 03:16:01.733079,136.0,Guyana,"16,235",+105,361 ,+2,"14,006",+261,"1,868",19,"20,552",457,"146,412","185,341","789,958 ",South America,49,"2,188",5.0,133,3.0,"2,365"
2021-05-26 03:16:01.733079,137.0,Papua New Guinea,"15,222",+35,156 ,,"14,183",+75,883,,"1,673",17,"111,917","12,301","9,098,430 ",Australia/Oceania,598,"58,323",81.0,4,,97
2021-05-26 03:16:01.733079,138.0,Somalia,"14,632",,767 ,,"6,685",,"7,180",,898,47,"127,435","7,824","16,288,127 ",Africa,"1,113","21,236",128.0,,,441
2021-05-26 03:16:01.733079,139.0,Mali,"14,252",+8,514 ,,"9,504",+18,"4,234",,686,25,"291,349","14,027","20,770,152 ",Africa,"1,457","40,409",71.0,0.4,,204
2021-05-26 03:16:01.733079,140.0,Haiti,"14,037",+131,292 ,+4,"12,509",+2,"1,236",,"1,218",25,"68,900","5,977","11,526,981 ",North America,821,"39,476",167.0,11,0.3,107
2021-05-26 03:16:01.733079,141.0,Andorra,"13,664",+95,127 ,,"13,263",+29,274,12,"176,592","1,641","193,595","2,502,003","77,376 ",Europe,6,609,0.0,"1,228",,"3,541"
2021-05-26 03:16:01.733079,142.0,Suriname,"13,495",+193,261 ,+5,"11,030",+121,"2,204",36,"22,821",441,"59,655","100,881","591,343 ",South America,44,"2,266",10.0,326,8.0,"3,727"
2021-05-26 03:16:01.733079,143.0,Burkina Faso,"13,416",+1,166 ,+1,"13,241",+11,9,,627,8,"186,093","8,690","21,413,845 ",Africa,"1,596","128,999",115.0,0.05,0.05,0.4
2021-05-26 03:16:01.733079,144.0,Togo,"13,384",+10,125 ,,"12,405",+127,854,,"1,584",15,"329,919","39,035","8,451,796 ",Africa,631,"67,614",26.0,1,,101
2021-05-26 03:16:01.733079,145.0,Tajikistan,"13,308",,90 ,,"13,218",,0,,"1,368",9,,,"9,728,792 ",Asia,731,"108,098",,,,
2021-05-26 03:16:01.733079,146.0,Belize,"12,777",+13,323 ,,"12,366",+8,88,1,"31,620",799,"130,529","323,029","404,078 ",North America,32,"1,251",3.0,32,,218
2021-05-26 03:16:01.733079,147.0,Curaçao,"12,271",,122 ,,"12,101",+14,48,18,"74,507",741,"108,037","655,982","164,695 ",North America,13,"1,350",2.0,,,291
2021-05-26 03:16:01.733079,148.0,Martinique,"11,960",+94,95 ,+2,98,,"11,767",9,"31,893",253,"178,549","476,126","375,004 ",North America,31,"3,947",2.0,251,5.0,"31,378"
2021-05-26 03:16:01.733079,149.0,Hong Kong,"11,836",+2,210 ,,"11,560",+4,66,1,"1,567",28,"14,841,321","1,965,346","7,551,505 ",Asia,638,"35,960",1.0,0.3,,9
2021-05-26 03:16:01.733079,150.0,Congo,"11,658",+182,153 ,+3,"8,208",,"3,297",,"2,067",27,"141,948","25,172","5,639,189 ",Africa,484,"36,857",40.0,32,0.5,585
2021-05-26 03:16:01.733079,151.0,Bahamas,"11,597",+98,225 ,,"10,398",+126,974,8,"29,240",567,"95,675","241,231","396,611 ",North America,34,"1,763",4.0,247,,"2,456"
2021-05-26 03:16:01.733079,152.0,Djibouti,"11,507",+5,153 ,,"11,344",+3,10,,"11,497",153,"156,947","156,813","1,000,854 ",Africa,87,"6,542",6.0,5,,10
2021-05-26 03:16:01.733079,153.0,Aruba,"10,936",+14,107 ,,"10,758",+12,71,14,"102,041",998,"162,595","1,517,127","107,173 ",North America,10,"1,002",1.0,131,,662
2021-05-26 03:16:01.733079,154.0,Lesotho,"10,822",,326 ,,"6,431",,"4,065",,"5,016",151,"92,169","42,721","2,157,474 ",Africa,199,"6,618",23.0,,,"1,884"
2021-05-26 03:16:01.733079,155.0,Seychelles,"10,740",,38 ,,"9,523",,"1,179",,"108,602",384,"21,504","217,447","98,893 ",Africa,9,"2,602",5.0,,,"11,922"
2021-05-26 03:16:01.733079,156.0,South Sudan,"10,677",+1,115 ,,"10,514",,48,,944,10,"163,474","14,452","11,311,242 ",Africa,"1,059","98,359",69.0,0.09,,4
2021-05-26 03:16:01.733079,157.0,Equatorial Guinea,"8,476",,113 ,,"7,948",,415,7,"5,870",78,"123,169","85,299","1,443,965 ",Africa,170,"12,778",12.0,,,287
2021-05-26 03:16:01.733079,158.0,Benin,"8,025",,101 ,,"7,893",,31,35,647,8,"604,310","48,710","12,406,172 ",Africa,"1,546","122,833",21.0,,,2
2021-05-26 03:16:01.733079,159.0,Nicaragua,"7,324",+131,186 ,+1,"4,225",,"2,913",,"1,094",28,,,"6,695,126 ",North America,914,"35,995",,20,0.1,435
2021-05-26 03:16:01.733079,160.0,CAR,"7,079",,97 ,,"6,665",,317,2,"1,443",20,"54,319","11,075","4,904,824 ",Africa,693,"50,565",90.0,,,65
2021-05-26 03:16:01.733079,161.0,Yemen,"6,670",+8,"1,311 ",+1,"3,273",+13,"2,086",23,219,43,"59,940","1,971","30,412,188 ",Asia,"4,560","23,198",507.0,0.3,0.03,69
2021-05-26 03:16:01.733079,162.0,Iceland,"6,560",+4,29 ,,"6,490",+12,41,1,"19,113",84,"649,673","1,892,827","343,229 ",Europe,52,"11,835",1.0,12,,119
2021-05-26 03:16:01.733079,163.0,Gambia,"5,978",,178 ,,"5,754",,46,3,"2,413",72,"76,379","30,834","2,477,131 ",Africa,414,"13,916",32.0,,,19
2021-05-26 03:16:01.733079,165.0,Vietnam,"5,773",+369,44 ,,"2,794",,"2,935",,59,0.4,"3,091,540","31,507","98,123,491 ",Asia,"16,997","2,230,079",32.0,4,,30
2021-05-26 03:16:01.733079,166.0,Taiwan,"5,456",+283,35 ,+6,"1,133",,"4,288",,229,1,"610,865","25,607","23,855,487 ",Asia,"4,372","681,585",39.0,12,0.3,180
2021-05-26 03:16:01.733079,167.0,Niger,"5,389",+6,192 ,,"5,046",+12,151,2,216,8,"105,661","4,229","24,984,782 ",Africa,"4,636","130,129",236.0,0.2,,6
2021-05-26 03:16:01.733079,168.0,San Marino,"5,089",,90 ,,"4,995",,4,4,"149,698","2,647","65,149","1,916,429","33,995 ",Europe,7,378,1.0,,,118
2021-05-26 03:16:01.733079,169.0,Saint Lucia,"4,968",+23,77 ,,"4,690",+64,201,1,"26,944",418,"44,881","243,416","184,380 ",North America,37,"2,395",4.0,125,,"1,090"
2021-05-26 03:16:01.733079,170.0,Chad,"4,924",,173 ,,"4,736",+1,15,,292,10,"118,828","7,054","16,845,529 ",Africa,"3,421","97,373",142.0,,,0.9
2021-05-26 03:16:01.733079,171.0,Burundi,"4,568",+22,6 ,,773,,"3,789",,374,0.5,"279,132","22,868","12,205,981 ",Africa,"2,672","2,034,330",44.0,2,,310
2021-05-26 03:16:01.733079,172.0,Gibraltar,"4,290",+3,94 ,,"4,192",,4,,"127,368","2,791","250,408","7,434,475","33,682 ",Europe,8,358,0.0,89,,119
2021-05-26 03:16:01.733079,173.0,Sierra Leone,"4,121",,79 ,,"3,113",,929,,507,10,"153,257","18,870","8,121,833 ",Africa,"1,971","102,808",53.0,,,114
2021-05-26 03:16:01.733079,174.0,Channel Islands,"4,065",,86 ,,"3,956",,23,,"23,189",491,"454,413","2,592,217","175,299 ",Europe,43,"2,038",0.0,,,131
2021-05-26 03:16:01.733079,175.0,Barbados,"4,000",+2,47 ,,"3,922",,31,,"13,904",163,"167,026","580,574","287,691 ",North America,72,"6,121",2.0,7,,108
2021-05-26 03:16:01.733079,176.0,Eritrea,"3,948",+16,14 ,,"3,749",+38,185,,"1,100",4,"23,693","6,599","3,590,343 ",Africa,909,"256,453",152.0,4,,52
2021-05-26 03:16:01.733079,177.0,Comoros,"3,875",+3,146 ,,"3,713",,16,,"4,373",165,,,"886,136 ",Africa,229,"6,069",,3,,18
2021-05-26 03:16:01.733079,178.0,Guinea-Bissau,"3,753",+2,68 ,,"3,500",+5,185,9,"1,868",34,"66,872","33,278","2,009,488 ",Africa,535,"29,551",30.0,1.0,,92
2021-05-26 03:16:01.733079,179.0,Liechtenstein,"3,002",+2,58 ,,"2,921",+11,23,4,"78,533","1,517","45,301","1,185,083","38,226 ",Europe,13,659,1.0,52,,602
2021-05-26 03:16:01.733079,180.0,New Zealand,"2,669",+1,26 ,,"2,621",+6,22,,534,5,"2,111,902","422,203","5,002,100 ",Australia/Oceania,"1,874","192,388",2.0,0.2,,4
2021-05-26 03:16:01.733079,181.0,Monaco,"2,502",+1,32 ,,"2,461",+1,9,2,"63,356",810,"51,953","1,315,566","39,491 ",Europe,16,"1,234",1.0,25,,228
2021-05-26 03:16:01.733079,182.0,Bermuda,"2,490",,32 ,,"2,401",,57,7,"40,115",516,"264,945","4,268,418","62,071 ",North America,25,"1,940",0.0,,,918
2021-05-26 03:16:01.733079,183.0,Turks and Caicos,"2,409",,17 ,,"2,379",,13,2,"61,476",434,"78,787","2,010,591","39,186 ",North America,16,"2,305",0.0,,,332
2021-05-26 03:16:01.733079,184.0,Sint Maarten,"2,386",+16,28 ,,"2,270",+8,88,2,"55,089",646,"28,642","661,295","43,312 ",North America,18,"1,547",2.0,369,,"2,032"
2021-05-26 03:16:01.733079,185.0,Sao Tome and Principe,"2,338",,37 ,,"2,284",,17,,"10,494",166,"13,418","60,226","222,795 ",Africa,95,"6,021",17.0,,,76
2021-05-26 03:16:01.733079,186.0,Liberia,"2,161",,86 ,,"2,028",,47,2,418,17,"104,084","20,157","5,163,713 ",Africa,"2,390","60,043",50.0,,,9
2021-05-26 03:16:01.733079,187.0,St. Vincent Grenadines,"1,989",,12 ,,"1,829",+2,148,2,"17,878",108,"48,290","434,044","111,256 ",North America,56,"9,271",2.0,,,"1,330"
2021-05-26 03:16:01.733079,188.0,Saint Martin,"1,915",,12 ,,"1,399",,504,7,"48,784",306,"27,588","702,789","39,255 ",North America,20,"3,271",1.0,,,"12,839"
2021-05-26 03:16:01.733079,189.0,Laos,"1,878",+56,2 ,,"1,180",+47,696,,255,0.3,"236,228","32,053","7,370,014 ",Asia,"3,924","3,685,007",31.0,8,,94
2021-05-26 03:16:01.733079,190.0,Caribbean Netherlands,"1,610",+1,17 ,,"1,575",+2,18,,"60,890",643,"8,550","323,361","26,441 ",North America,16,"1,555",3.0,38,,681
2021-05-26 03:16:01.733079,191.0,Isle of Man,"1,591",,29 ,,"1,561",,1,1,"18,622",339,"44,761","523,907","85,437 ",Europe,54,"2,946",2.0,,,12
2021-05-26 03:16:01.733079,192.0,Bhutan,"1,423",+12,1 ,,"1,186",,236,,"1,826",1,"774,991","994,575","779,218 ",Asia,548,"779,218",1.0,15,,303
2021-05-26 03:16:01.733079,193.0,Mauritius,"1,311",+15,17 ,,"1,171",+2,123,,"1,029",13,"358,675","281,609","1,273,663 ",Africa,972,"74,921",4.0,12,,97
2021-05-26 03:16:01.733079,194.0,Antigua and Barbuda,"1,258",,42 ,,"1,200",,16,2,"12,751",426,"16,700","169,275","98,656 ",North America,78,"2,349",6.0,,,162
2021-05-26 03:16:01.733079,195.0,St. Barth,"1,005",,1 ,,462,,542,,"101,474",101,"26,385","2,664,075","9,904 ",North America,10,"9,904",0.0,,,"54,725"
2021-05-26 03:16:01.733079,196.0,Diamond Princess,712,,13 ,,699,,0,,,,,, ,,,,,,,
2021-05-26 03:16:01.733079,197.0,Faeroe Islands,694,+2,1 ,,668,,25,,"14,155",20,"267,795","5,461,860","49,030 ",Europe,71,"49,030",0.0,41,,510
2021-05-26 03:16:01.733079,198.0,Cayman Islands,578,+4,2 ,,562,+8,14,,"8,703",30,"96,460","1,452,426","66,413 ",North America,115,"33,207",1.0,60,,211
2021-05-26 03:16:01.733079,199.0,Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"61,249,233 ",Africa,"120,332","2,916,630",,,,5
2021-05-26 03:16:01.733079,200.0,Wallis and Futuna,445,,7 ,,438,,0,1,"40,231",633,"18,986","1,716,481","11,061 ",Australia/Oceania,25,"1,580",1.0,,,
2021-05-26 03:16:01.733079,201.0,Fiji,259,+21,4 ,,147,+12,108,,287,4,"92,821","102,875","902,270 ",Australia/Oceania,"3,484","225,568",10.0,23,,120
2021-05-26 03:16:01.733079,202.0,British Virgin Islands,248,,1 ,,209,,38,,"8,155",33,"39,777","1,307,981","30,411 ",North America,123,"30,411",1.0,,,"1,250"
2021-05-26 03:16:01.733079,203.0,Brunei ,236,,3 ,,225,,8,,535,7,"124,202","281,488","441,233 ",Asia,"1,870","147,078",4.0,,,18
2021-05-26 03:16:01.733079,204.0,Dominica,184,, ,,176,,8,,"2,550",,"16,134","223,627","72,147 ",North America,392,,4.0,,,111
2021-05-26 03:16:01.733079,205.0,Grenada,161,,1 ,,160,,0,,"1,425",9,"28,684","253,861","112,991 ",North America,702,"112,991",4.0,,,
2021-05-26 03:16:01.733079,206.0,New Caledonia,126,+1, ,,58,,68,,438,,"32,709","113,590","287,957 ",Australia/Oceania,"2,285",,9.0,3,,236
2021-05-26 03:16:01.733079,207.0,Anguilla,109,, ,,107,,2,,"7,208",,"21,979","1,453,349","15,123 ",North America,139,,1.0,,,132
2021-05-26 03:16:01.733079,208.0,Falkland Islands,63,, ,,63,,0,,"17,647",,"7,258","2,033,053","3,570 ",South America,57,,0.0,,,
2021-05-26 03:16:01.733079,209.0,Saint Kitts and Nevis,60,+8, ,,45,,15,,"1,121",,"14,662","273,872","53,536 ",North America,892,,4.0,149,,280
2021-05-26 03:16:01.733079,210.0,Macao,51,+1, ,,49,,2,,78,,"4,483","6,821","657,256 ",Asia,"12,887",,147.0,2,,3
2021-05-26 03:16:01.733079,211.0,Greenland,34,, ,,32,,2,,598,,"23,980","421,752","56,858 ",North America,"1,672",,2.0,,,35
2021-05-26 03:16:01.733079,212.0,Vatican City,27,, ,,27,,0,,"33,624",,,,803 ,Europe,30,,,,,
2021-05-26 03:16:01.733079,213.0,Saint Pierre Miquelon,25,, ,,25,,0,,"4,334",,"5,736","994,280","5,769 ",North America,231,,1.0,,,
2021-05-26 03:16:01.733079,214.0,Montserrat,20,,1 ,,19,,0,,"4,004",200,"1,408","281,882","4,995 ",North America,250,"4,995",4.0,,,
2021-05-26 03:16:01.733079,215.0,Solomon Islands,20,, ,,20,,0,,28,,"4,500","6,411","701,903 ",Australia/Oceania,"35,095",,156.0,,,
2021-05-26 03:16:01.733079,216.0,Western Sahara,10,,1 ,,8,,1,,16,2,,,"610,434 ",Africa,"61,043","610,434",,,,2
2021-05-26 03:16:01.733079,217.0,MS Zaandam,9,,2 ,,7,,0,,,,,, ,,,,,,,
2021-05-26 03:16:01.733079,218.0,Vanuatu,4,,1 ,,3,,0,,13,3,"23,000","73,354","313,547 ",Australia/Oceania,"78,387","313,547",14.0,,,
2021-05-26 03:16:01.733079,219.0,Marshall Islands,4,, ,,4,,0,,67,,,,"59,548 ",Australia/Oceania,"14,887",,,,,
2021-05-26 03:16:01.733079,220.0,Samoa,3,, ,,3,,0,,15,,,,"199,596 ",Australia/Oceania,"66,532",,,,,
2021-05-26 03:16:01.733079,221.0,Saint Helena,2,, ,,2,,0,,328,,,,"6,093 ",Africa,"3,047",,,,,
2021-05-26 03:16:01.733079,222.0,Micronesia,1,, ,,1,,0,,9,,,,"116,103 ",Australia/Oceania,"116,103",,,,,
2021-05-26 03:16:01.733079,1.0,China,"90,991",+18,"4,636 ",,"86,030",+8,325,3,63,3,"160,000,000","111,163","1,439,323,776 ",Asia,"15,818","310,467",9.0,0.01,,0.2
2021-05-26 03:16:01.733079,2.0,USA,"33,924,451","+20,366","604,539 ",+365,"27,563,930","+60,699","5,755,982","6,841","101,954","1,817","474,392,823","1,425,700","332,743,783 ",North America,10,550,1.0,61,1.0,"17,299"
2021-05-26 03:16:01.733079,3.0,India,"26,947,496","+195,815","307,249 ","+3,498","24,047,760","+326,841","2,592,487","8,944","19,357",221,"330,536,064","237,427","1,392,160,765 ",Asia,52,"4,531",4.0,141,3.0,"1,862"
2021-05-26 03:16:01.733079,4.0,Brazil,"16,121,136","+37,563","450,026 ",+841,"14,552,024","+59,857","1,119,086","8,318","75,363","2,104","49,013,934","229,129","213,914,316 ",South America,13,475,4.0,176,4.0,"5,231"
2021-05-26 03:16:01.733079,5.0,France,"5,605,895","+2,229","108,676 ",+68,"5,222,111","+22,801","275,108","3,496","85,713","1,662","83,136,527","1,271,138","65,403,206 ",Europe,12,602,1.0,34,1.0,"4,206"
2021-05-26 03:16:01.733079,6.0,Turkey,"5,194,010","+7,523","46,446 ",+178,"5,034,316","+10,003","113,248","1,745","60,997",545,"52,594,333","617,653","85,151,966 ",Asia,16,"1,833",2.0,88,2.0,"1,330"
2021-05-26 03:16:01.733079,7.0,Russia,"5,009,911","+8,406","118,801 ",+319,"4,624,212","+6,450","266,898","2,300","34,317",814,"135,900,000","930,881","145,990,678 ",Europe,29,"1,229",1.0,58,2.0,"1,828"
2021-05-26 03:16:01.733079,8.0,UK,"4,464,817","+2,439","127,724 ",+3,"4,303,621","+2,170","33,472",124,"65,461","1,873","177,198,405","2,597,990","68,205,954 ",Europe,15,534,0.0,36,0.04,491
2021-05-26 03:16:01.733079,9.0,Italy,"4,194,668","+2,486","125,335 ",+110,"3,792,898","+7,032","276,435","1,382","69,469","2,076","64,665,967","1,070,949","60,381,917 ",Europe,14,482,1.0,41,2.0,"4,578"
2021-05-26 03:16:01.733079,10.0,Germany,"3,659,990","+5,789","88,039 ",+66,"3,408,800","+11,700","163,151","3,477","43,559","1,048","59,197,639","704,529","84,024,438 ",Europe,23,954,1.0,69,0.8,"1,942"
2021-05-26 03:16:01.733079,11.0,Spain,"3,647,520","+3,624","79,711 ",+31,"3,394,340","+5,373","173,469","1,627","77,987","1,704","49,708,830","1,062,812","46,771,047 ",Europe,13,587,1.0,77,0.7,"3,709"
2021-05-26 03:16:01.733079,12.0,Argentina,"3,562,135","+22,651","74,480 ",+417,"3,133,183","+26,234","354,472","6,373","78,173","1,635","13,256,309","290,916","45,567,436 ",South America,13,612,3.0,497,9.0,"7,779"
2021-05-26 03:16:01.733079,13.0,Colombia,"3,249,433","+16,977","85,207 ",+483,"3,046,147","+19,870","118,079","6,582","63,257","1,659","16,419,432","319,639","51,368,697 ",South America,16,603,3.0,330,9.0,"2,299"
2021-05-26 03:16:01.733079,14.0,Poland,"2,866,187",+565,"72,945 ",+17,"2,627,679","+2,955","165,563","1,092","75,806","1,929","15,581,754","412,114","37,809,358 ",Europe,13,518,2.0,15,0.4,"4,379"
2021-05-26 03:16:01.733079,15.0,Iran,"2,843,523","+11,005","78,848 ",+251,"2,347,752","+13,963","416,923","5,752","33,471",928,"19,054,521","224,289","84,955,304 ",Asia,30,"1,077",4.0,130,3.0,"4,908"
2021-05-26 03:16:01.733079,16.0,Mexico,"2,396,604","+1,274","221,647 ",+50,"1,914,101","+1,411","260,856","4,798","18,415","1,703","6,943,110","53,349","130,146,220 ",North America,54,587,19.0,10,0.4,"2,004"
2021-05-26 03:16:01.733079,17.0,Ukraine,"2,183,855","+1,334","49,436 ",+68,"1,957,561","+6,999","176,858",177,"50,207","1,137","10,022,457","230,415","43,497,342 ",Europe,20,880,4.0,31,2.0,"4,066"
2021-05-26 03:16:01.733079,18.0,Peru,"1,926,923","+1,634","68,358 ",+305,"1,720,665",,"137,900","2,682","57,722","2,048","12,506,500","374,638","33,382,852 ",South America,17,488,3.0,49,9.0,"4,131"
2021-05-26 03:16:01.733079,19.0,Indonesia,"1,781,127","+5,907","49,455 ",+127,"1,638,279","+5,234","93,393",,"6,451",179,"16,146,147","58,476","276,114,510 ",Asia,155,"5,583",17.0,21,0.5,338
2021-05-26 03:16:01.733079,20.0,Czechia,"1,658,083",+197,"30,037 ",+11,"1,612,767",+16,"15,279",152,"154,574","2,800","22,950,252","2,139,520","10,726,822 ",Europe,6,357,0.0,18,1.0,"1,424"
2021-05-26 03:16:01.733079,21.0,South Africa,"1,637,848","+2,383","55,874 ",+72,"1,541,250","+1,855","40,724",546,"27,307",932,"11,378,282","189,707","59,978,099 ",Africa,37,"1,073",5.0,40,1.0,679
2021-05-26 03:16:01.733079,22.0,Netherlands,"1,628,922","+2,690","17,553 ",+11,"1,435,582","+8,054","175,787",591,"94,876","1,022","13,797,380","803,626","17,168,916 ",Europe,11,978,1.0,157,0.6,"10,239"
